"","Gene","KEGG"
"4909","mRpL36","path:dme03010"
"4910","RpS7","path:dme03010"
"4911","RpS15Aa","path:dme03010"
"4912","RpL35A","path:dme03010"
"4913","RpS3A","path:dme03010"
"4914","RpL19","path:dme03010"
"4915","mRpS2","path:dme03010"
"4916","mRpS9","path:dme03010"
"4917","RpL40","path:dme03010"
"4918","RpL40","path:dme04120"
"4919","RpL40","path:dme04137"
"4920","RpS21","path:dme03010"
"4921","RpS28b","path:dme03010"
"4922","RpL41","path:dme03010"
"4923","mRpL16","path:dme03010"
"4924","mRpL16","path:dme04080"
"4925","mRpS18A","path:dme03010"
"4926","mRpL9","path:dme03010"
"4927","RpL12","path:dme00512"
"4928","RpL12","path:dme00514"
"4929","RpL12","path:dme01100"
"4930","RpL12","path:dme03010"
"4931","RpL17","path:dme00330"
"4932","RpL17","path:dme03010"
"4933","RpL17","path:dme04141"
"4934","mRpS14","path:dme03010"
"4935","mRpS21","path:dme03010"
"4936","mRpL27","path:dme03010"
"4937","RpL7A","path:dme00534"
"4938","RpL7A","path:dme03010"
"4939","mRpL11","path:dme03010"
"4940","mRpL11","path:dme04080"
"4941","mRpL11","path:dme04080"
"4942","RpS9","path:dme03010"
"4943","RpS9","path:dme04013"
"4944","RpS9","path:dme04214"
"4945","RpS9","path:dme04624"
"4946","mRpL34","path:dme03010"
"4947","RpS28-like","path:dme03010"
"4948","RpL23","path:dme03010"
"4949","mRpL33","path:dme03010"
"4950","RpS24","path:dme03010"
"4951","mRpL28","path:dme03010"
"4952","RpL10Aa","path:dme03010"
"4953","RpS17","path:dme03010"
"4954","RpL39","path:dme03010"
"4955","RpS16","path:dme03010"
"4956","RpLP1","path:dme03010"
"4957","RpL35","path:dme03010"
"4958","bonsai","path:dme03010"
"4959","mRpS10","path:dme03010"
"4960","mRpS17","path:dme03010"
"4961","RpS19a","path:dme03010"
"4962","RpL13","path:dme03010"
"4963","mRpL22","path:dme03010"
"4964","RpL27","path:dme03010"
"4965","RpL3","path:dme03010"
"4966","RpL7","path:dme03010"
"4967","RpLP2","path:dme03010"
"4968","mRpL12","path:dme03010"
"4969","mRpS7","path:dme03010"
"4970","mRpS11","path:dme03010"
"4971","mRpL15","path:dme03010"
"4972","RpS27A","path:dme03010"
"4973","RpS27A","path:dme04120"
"4974","RpS27A","path:dme04137"
"4975","RpL7-like","path:dme03010"
"4976","RpS19b","path:dme03010"
"4977","RpL4","path:dme03010"
"4978","mRpL4","path:dme03010"
"4979","RpL37A","path:dme03010"
"4980","RpS2","path:dme03010"
"4981","RpL34a","path:dme03010"
"4982","RpL9","path:dme03010"
"4983","RpL14","path:dme03010"
"4984","RpL18A","path:dme03010"
"4985","RpS25","path:dme03010"
"4986","RpL24-like","path:dme03010"
"4987","RpS3","path:dme03010"
"4988","RpL26","path:dme03010"
"4989","RpS5b","path:dme03010"
"4990","mRpL30","path:dme03010"
"4991","RpL10Ab","path:dme03010"
"4992","RpL36A","path:dme03010"
"4993","RpL22","path:dme03010"
"4994","RpLP0","path:dme03010"
"4995","mRpL1","path:dme03010"
"4996","RpL36","path:dme03010"
"4997","mRpL2","path:dme03010"
"4998","RpL11","path:dme03010"
"4999","RpS8","path:dme03010"
"5000","tko","path:dme03010"
"5001","RpL32","path:dme03010"
"5002","RpL23A","path:dme03010"
"5003","mRpL19","path:dme03010"
"5004","mRpL3","path:dme03010"
"5005","RpS15","path:dme03010"
"5006","mRpS16","path:dme03010"
"5007","RpS23","path:dme03010"
"5008","RpS29","path:dme03010"
"5009","RpL18","path:dme03010"
"5010","mRpL24","path:dme03010"
"5011","RpS11","path:dme03010"
"5012","RpS18","path:dme03010"
"5013","RpS5a","path:dme03010"
"5014","RpL37a","path:dme03010"
"5015","RpL24","path:dme03010"
"5016","RpL34b","path:dme03010"
"5017","mRpS18C","path:dme03010"
"5018","mRpL21","path:dme03010"
"5019","RpL22-like","path:dme03010"
"5020","RpL37b","path:dme03010"
"5021","Nup98-96","path:dme03013"
"5022","Acn","path:dme03013"
"5023","Acn","path:dme03015"
"5024","Acn","path:dme03040"
"5025","alphaKap4","path:dme03013"
"5026","Karybeta3","path:dme00730"
"5027","Karybeta3","path:dme00790"
"5028","Karybeta3","path:dme00981"
"5029","Karybeta3","path:dme01100"
"5030","Karybeta3","path:dme01240"
"5031","Karybeta3","path:dme03013"
"5032","CG10950","path:dme03013"
"5033","CG10950","path:dme03250"
"5034","Ref1","path:dme00040"
"5035","Ref1","path:dme00053"
"5036","Ref1","path:dme00190"
"5037","Ref1","path:dme00830"
"5038","Ref1","path:dme00860"
"5039","Ref1","path:dme00980"
"5040","Ref1","path:dme00982"
"5041","Ref1","path:dme00983"
"5042","Ref1","path:dme01100"
"5043","Ref1","path:dme01100"
"5044","Ref1","path:dme01240"
"5045","Ref1","path:dme03013"
"5046","Ref1","path:dme03015"
"5047","Ref1","path:dme03040"
"5048","Nup93-1","path:dme03013"
"5049","Upf3","path:dme03013"
"5050","Upf3","path:dme03015"
"5051","Srrm1","path:dme03013"
"5052","Srrm1","path:dme03015"
"5053","Nup358","path:dme03013"
"5054","Nup358","path:dme03250"
"5055","Nup37","path:dme03013"
"5056","Nup205","path:dme03013"
"5057","Ranbp21","path:dme03013"
"5058","Cbp20","path:dme03013"
"5059","Cbp20","path:dme03015"
"5060","Cbp20","path:dme03040"
"5061","CG12782","path:dme03013"
"5062","btz","path:dme03013"
"5063","btz","path:dme03015"
"5064","CG13137","path:dme03013"
"5065","Cse1","path:dme03013"
"5066","Elys","path:dme03013"
"5067","CG14712","path:dme03013"
"5068","Gle1","path:dme03013"
"5069","Gle1","path:dme03015"
"5070","Upf1","path:dme03013"
"5071","Upf1","path:dme03015"
"5072","RnpS1","path:dme03013"
"5073","RnpS1","path:dme03015"
"5074","Aladin","path:dme03013"
"5075","Dbp80","path:dme03013"
"5076","Dbp80","path:dme03015"
"5077","Ref2","path:dme03013"
"5078","Ref2","path:dme03015"
"5079","Ref2","path:dme03040"
"5080","thoc7","path:dme03013"
"5081","eEF1alpha2","path:dme00500"
"5082","eEF1alpha2","path:dme01100"
"5083","eEF1alpha2","path:dme03013"
"5084","eEF1alpha2","path:dme03250"
"5085","CG18787","path:dme03013"
"5086","CG18789","path:dme03013"
"5087","Hpr1","path:dme03013"
"5088","Hpr1","path:dme03040"
"5089","Nup50","path:dme03013"
"5090","Upf2","path:dme03013"
"5091","Upf2","path:dme03015"
"5092","Fs(2)Ket","path:dme03013"
"5093","Tnpo-SR","path:dme03013"
"5094","Tnpo-SR","path:dme03250"
"5095","thoc5","path:dme03013"
"5096","Pym","path:dme03013"
"5097","Pym","path:dme03015"
"5098","lwr","path:dme03013"
"5099","lwr","path:dme04120"
"5100","tho2","path:dme03013"
"5101","tho2","path:dme03040"
"5102","Arts","path:dme03013"
"5103","Apl","path:dme03013"
"5104","Impbeta11","path:dme03013"
"5105","Ranbp16","path:dme03013"
"5106","CG34334","path:dme03013"
"5107","CG34334","path:dme03015"
"5108","Nup214","path:dme03013"
"5109","ebo","path:dme03013"
"5110","Snup","path:dme03013"
"5111","CG42304","path:dme03013"
"5112","Nup153","path:dme03013"
"5113","Nup153","path:dme03250"
"5114","smt3","path:dme03013"
"5115","Nup154","path:dme03013"
"5116","Nup160","path:dme03013"
"5117","Pen","path:dme03013"
"5118","Ranbp9","path:dme03013"
"5119","thoc6","path:dme03013"
"5120","Nup75","path:dme03013"
"5121","Ndc1","path:dme03013"
"5122","Bin1","path:dme03013"
"5123","Bin1","path:dme03015"
"5124","Nup62","path:dme03013"
"5125","Nup35","path:dme03013"
"5126","Nup107","path:dme03013"
"5127","Sec13","path:dme03013"
"5128","Sec13","path:dme04141"
"5129","Sec13","path:dme04150"
"5130","mbo","path:dme03013"
"5131","Nup133","path:dme03013"
"5132","Cbp80","path:dme03013"
"5133","Cbp80","path:dme03015"
"5134","Cbp80","path:dme03040"
"5135","cdm","path:dme03013"
"5136","Nup93-2","path:dme03013"
"5137","Hel25E","path:dme03013"
"5138","Hel25E","path:dme03015"
"5139","Hel25E","path:dme03040"
"5140","Nup58","path:dme03013"
"5141","Tnpo","path:dme03013"
"5142","CG7483","path:dme03013"
"5143","CG7483","path:dme03015"
"5144","CG7483","path:dme03040"
"5145","Nup43","path:dme03013"
"5146","Gp210","path:dme03013"
"5147","CG7907","path:dme03013"
"5148","CG7907","path:dme03015"
"5149","CG7907","path:dme03040"
"5150","msk","path:dme03013"
"5151","msk","path:dme04013"
"5152","Phax","path:dme03013"
"5153","CG8219","path:dme03013"
"5154","Mtor","path:dme03013"
"5155","eEF1alpha1","path:dme03013"
"5156","Pnn","path:dme03013"
"5157","Pnn","path:dme03015"
"5158","Kap-alpha1","path:dme03013"
"5159","Nup44A","path:dme03013"
"5160","Nup44A","path:dme04150"
"5161","Nup188","path:dme03013"
"5162","tsu","path:dme03013"
"5163","tsu","path:dme03015"
"5164","tsu","path:dme03040"
"5165","Nup54","path:dme03013"
"5166","Kr-h2","path:dme03013"
"5167","mago","path:dme03013"
"5168","mago","path:dme03015"
"5169","mago","path:dme03040"
"5170","Kap-alpha3","path:dme03013"
"5171","tex","path:dme03013"
"5172","tex","path:dme03040"
"5173","Rae1","path:dme03013"
"5174","RanGAP","path:dme03013"
"5175","Cpsf160","path:dme03015"
"5176","PpD5","path:dme03015"
"5177","Pcf11","path:dme03015"
"5178","TBPH","path:dme03015"
"5179","Hrb27C","path:dme03015"
"5180","Fip1","path:dme03015"
"5181","PpY-55A","path:dme03015"
"5182","Wdr33","path:dme03013"
"5183","Wdr33","path:dme03015"
"5184","Ssu72","path:dme03015"
"5185","su(f)","path:dme03015"
"5186","Pp2A-29B","path:dme03015"
"5187","Pp2A-29B","path:dme04350"
"5188","Pp2A-29B","path:dme04391"
"5189","Wdr82","path:dme03015"
"5190","mRNA-cap","path:dme00220"
"5191","mRNA-cap","path:dme00330"
"5192","mRNA-cap","path:dme01100"
"5193","mRNA-cap","path:dme01230"
"5194","mRNA-cap","path:dme03015"
"5195","mRNA-cap","path:dme04144"
"5196","mRNA-cap","path:dme04624"
"5197","mRNA-cap","path:dme04624"
"5198","HBS1","path:dme03015"
"5199","Cpsf100","path:dme03015"
"5200","flw","path:dme03015"
"5201","Sym","path:dme03015"
"5202","Pabp2","path:dme03015"
"5203","CstF50","path:dme03015"
"5204","Rbp6","path:dme03015"
"5205","PpN58A","path:dme03015"
"5206","CG32568","path:dme03015"
"5207","nonC","path:dme03015"
"5208","CG3515","path:dme03015"
"5209","caz","path:dme03015"
"5210","caz","path:dme03040"
"5211","Clp","path:dme03015"
"5212","Rnmt","path:dme03015"
"5213","Cpsf5","path:dme03015"
"5214","pelo","path:dme03015"
"5215","Pp1-Y2","path:dme03015"
"5216","Pp1-Y1","path:dme03015"
"5217","CG4733","path:dme03015"
"5218","msi","path:dme03015"
"5219","pAbp","path:dme03015"
"5220","pAbp","path:dme03018"
"5221","eRF1","path:dme03015"
"5222","wdb","path:dme03015"
"5223","Pp1-87B","path:dme03015"
"5224","cbc","path:dme03015"
"5225","tws","path:dme03015"
"5226","tws","path:dme04391"
"5227","Rb97D","path:dme03015"
"5228","Smg6","path:dme03015"
"5229","eRF3","path:dme03015"
"5230","Pp1alpha-96A","path:dme03015"
"5231","mts","path:dme03015"
"5232","mts","path:dme04013"
"5233","mts","path:dme04136"
"5234","mts","path:dme04140"
"5235","mts","path:dme04350"
"5236","mts","path:dme04391"
"5237","Cpsf6","path:dme03015"
"5238","Cpsf6","path:dme03250"
"5239","CstF64","path:dme03015"
"5240","Cpsf73","path:dme03015"
"5241","cocoon","path:dme03015"
"5242","wrd","path:dme03015"
"5243","PpD6","path:dme03015"
"5244","Smg5","path:dme03015"
"5245","Pp1-13C","path:dme03015"
"5246","Rbp4","path:dme03015"
"5247","hrg","path:dme03015"
"5248","tst","path:dme03018"
"5249","CG10418","path:dme03018"
"5250","CG10418","path:dme03040"
"5251","DCP1","path:dme03018"
"5252","Trf4-1","path:dme03018"
"5253","PNPase","path:dme03018"
"5254","PAN3","path:dme03018"
"5255","Hsp60A","path:dme03018"
"5256","LSm7","path:dme03018"
"5257","LSm7","path:dme03040"
"5258","Rcd-1","path:dme03018"
"5259","CG15262","path:dme03018"
"5260","Ski6","path:dme03018"
"5261","Hsp60D","path:dme03018"
"5262","Trf4-2","path:dme03018"
"5263","CG17768","path:dme03018"
"5264","CG17768","path:dme03040"
"5265","Not10","path:dme03018"
"5266","CG2021","path:dme03018"
"5267","CG2021","path:dme03040"
"5268","CG2091","path:dme03018"
"5269","Rga","path:dme03018"
"5270","Hsp60B","path:dme03018"
"5271","twin","path:dme03018"
"5272","LSm3","path:dme03018"
"5273","LSm3","path:dme03040"
"5274","Cnot4","path:dme03018"
"5275","Rrp40","path:dme03018"
"5276","Not1","path:dme03018"
"5277","CG3909","path:dme03018"
"5278","Rrp4","path:dme03018"
"5279","Rrp46","path:dme03018"
"5280","Mtr4","path:dme03018"
"5281","LSm1","path:dme03018"
"5282","LSm1","path:dme04080"
"5283","me31B","path:dme03018"
"5284","Patr-1","path:dme03018"
"5285","Pop2","path:dme03018"
"5286","DCP2","path:dme03018"
"5287","Ge-1","path:dme03018"
"5288","Csl4","path:dme03018"
"5289","Edc3","path:dme03018"
"5290","Dis3","path:dme03018"
"5291","CG6610","path:dme03018"
"5292","CG6610","path:dme03040"
"5293","Hsp60C","path:dme03018"
"5294","Rrp6","path:dme03018"
"5295","Mtr3","path:dme03018"
"5296","PAN2","path:dme03018"
"5297","Rrp42","path:dme03018"
"5298","Not3","path:dme03018"
"5299","Hsc70-5","path:dme03018"
"5300","CG8777","path:dme03018"
"5301","Rrp47","path:dme03018"
"5302","Tob","path:dme03018"
"5303","Mpp6","path:dme03018"
"5304","Rhau","path:dme03018"
"5305","CG9344","path:dme03018"
"5306","CG9344","path:dme03040"
"5307","Rcd-1r","path:dme03018"
"5308","Rrp45","path:dme03018"
"5309","RpI1","path:dme03020"
"5310","Sin","path:dme03020"
"5311","l(2)37Cg","path:dme03020"
"5312","Rpb8","path:dme03020"
"5313","Rpb8","path:dme03420"
"5314","RpII18","path:dme03020"
"5315","RpII18","path:dme03022"
"5316","RpII18","path:dme03420"
"5317","Rpb5","path:dme03020"
"5318","Rpb5","path:dme03420"
"5319","CG12267","path:dme03020"
"5320","RpI12","path:dme03020"
"5321","Rpb10","path:dme03020"
"5322","Rpb10","path:dme03420"
"5323","CG13773","path:dme03020"
"5324","RpII215","path:dme00230"
"5325","RpII215","path:dme00240"
"5326","RpII215","path:dme00983"
"5327","RpII215","path:dme01100"
"5328","RpII215","path:dme01232"
"5329","RpII215","path:dme01240"
"5330","RpII215","path:dme03020"
"5331","RpII215","path:dme03420"
"5332","RpIIIC160","path:dme03020"
"5333","CG18600","path:dme03020"
"5334","Rpb7","path:dme03020"
"5335","Rpb7","path:dme03420"
"5336","RpII140","path:dme03020"
"5337","RpII140","path:dme03420"
"5338","RpII15","path:dme00010"
"5339","RpII15","path:dme00051"
"5340","RpII15","path:dme00052"
"5341","RpII15","path:dme00500"
"5342","RpII15","path:dme00520"
"5343","RpII15","path:dme01100"
"5344","RpII15","path:dme01200"
"5345","RpII15","path:dme01250"
"5346","RpII15","path:dme03020"
"5347","RpII15","path:dme03420"
"5348","RpII15","path:dme04080"
"5349","RpII15","path:dme04141"
"5350","CG33051","path:dme03020"
"5351","CG33785","path:dme03020"
"5352","Rpb12","path:dme03020"
"5353","Rpb12","path:dme03420"
"5354","CG3756","path:dme03020"
"5355","Gdn1","path:dme03020"
"5356","Gdn1","path:dme03420"
"5357","RpI135","path:dme03020"
"5358","Rpb4","path:dme03020"
"5359","Rpb4","path:dme03420"
"5360","Rcp","path:dme03020"
"5361","RpIIIC53","path:dme03020"
"5362","CG5380","path:dme03020"
"5363","Rpb11","path:dme03020"
"5364","Rpb11","path:dme03420"
"5365","CG7339","path:dme03020"
"5366","RpII33","path:dme03020"
"5367","RpII33","path:dme03420"
"5368","RpIII128","path:dme03020"
"5369","TfIIFalpha","path:dme03022"
"5370","mia","path:dme03022"
"5371","TfIIEalpha","path:dme03022"
"5372","Taf13","path:dme03022"
"5373","Ssl1","path:dme03022"
"5374","Ssl1","path:dme03420"
"5375","sa","path:dme03022"
"5376","TfIIA-S-2","path:dme03022"
"5377","TfIIEbeta","path:dme00040"
"5378","TfIIEbeta","path:dme00051"
"5379","TfIIEbeta","path:dme00052"
"5380","TfIIEbeta","path:dme00561"
"5381","TfIIEbeta","path:dme00790"
"5382","TfIIEbeta","path:dme01100"
"5383","TfIIEbeta","path:dme03022"
"5384","TfIIEbeta","path:dme04624"
"5385","Taf12L","path:dme03022"
"5386","Taf12","path:dme03022"
"5387","Taf1","path:dme03022"
"5388","Trf2","path:dme03022"
"5389","bip2","path:dme03022"
"5390","Taf7","path:dme03022"
"5391","Taf10","path:dme03022"
"5392","Taf10b","path:dme03022"
"5393","Taf6","path:dme03022"
"5394","Cdk7","path:dme03022"
"5395","Cdk7","path:dme03420"
"5396","Cdk7","path:dme04214"
"5397","Cdk7","path:dme04330"
"5398","Cdk7","path:dme04391"
"5399","Cdk7","path:dme04392"
"5400","Taf11","path:dme03022"
"5401","Tfb5","path:dme03022"
"5402","Tfb5","path:dme03420"
"5403","wda","path:dme03022"
"5404","Tfb4","path:dme03022"
"5405","Tfb4","path:dme03420"
"5406","TfIIA-S","path:dme03022"
"5407","TfIIB","path:dme03022"
"5408","Taf4","path:dme03022"
"5409","TfIIA-L","path:dme03022"
"5410","e(y)1","path:dme03022"
"5411","TfIIFbeta","path:dme03022"
"5412","can","path:dme03022"
"5413","Taf2","path:dme03022"
"5414","Taf8","path:dme03022"
"5415","CycH","path:dme03022"
"5416","CycH","path:dme03420"
"5417","Trf","path:dme03022"
"5418","Mat1","path:dme03022"
"5419","Mat1","path:dme03420"
"5420","Taf5","path:dme03022"
"5421","mrn","path:dme03022"
"5422","mrn","path:dme03420"
"5423","hay","path:dme03022"
"5424","hay","path:dme03420"
"5425","Tfb1","path:dme03022"
"5426","Tfb1","path:dme03420"
"5427","Xpd","path:dme03022"
"5428","Xpd","path:dme03420"
"5429","Tbp","path:dme03022"
"5430","PCNA2","path:dme03030"
"5431","PCNA2","path:dme03410"
"5432","PCNA2","path:dme03420"
"5433","PCNA2","path:dme03430"
"5434","DNApol-epsilon58","path:dme03030"
"5435","DNApol-epsilon58","path:dme03410"
"5436","DNApol-epsilon58","path:dme03420"
"5437","CG11164","path:dme03030"
"5438","Gnf1","path:dme00061"
"5439","Gnf1","path:dme00563"
"5440","Gnf1","path:dme00620"
"5441","Gnf1","path:dme00640"
"5442","Gnf1","path:dme01100"
"5443","Gnf1","path:dme01100"
"5444","Gnf1","path:dme01212"
"5445","Gnf1","path:dme03030"
"5446","Gnf1","path:dme03410"
"5447","Gnf1","path:dme03420"
"5448","Gnf1","path:dme03430"
"5449","Gnf1","path:dme04330"
"5450","Mes4","path:dme03030"
"5451","Mes4","path:dme03410"
"5452","Mes4","path:dme03420"
"5453","Pol31","path:dme03030"
"5454","Pol31","path:dme03410"
"5455","Pol31","path:dme03420"
"5456","Pol31","path:dme03430"
"5457","Pol31","path:dme03440"
"5458","Chrac-14","path:dme03030"
"5459","Chrac-14","path:dme03410"
"5460","Chrac-14","path:dme03420"
"5461","CG13690","path:dme03030"
"5462","RfC4","path:dme03030"
"5463","RfC4","path:dme03410"
"5464","RfC4","path:dme03420"
"5465","RfC4","path:dme03430"
"5466","RPA3","path:dme03030"
"5467","RPA3","path:dme03420"
"5468","RPA3","path:dme03430"
"5469","RPA3","path:dme03440"
"5470","RPA3","path:dme03460"
"5471","dpa","path:dme03030"
"5472","CG2990","path:dme03030"
"5473","CG30105","path:dme03030"
"5474","Pol32","path:dme03030"
"5475","Pol32","path:dme03410"
"5476","Pol32","path:dme03420"
"5477","Pol32","path:dme03430"
"5478","Pol32","path:dme03440"
"5479","Mcm6","path:dme03030"
"5480","Mcm5","path:dme03030"
"5481","Mcm3","path:dme03030"
"5482","mtSSB","path:dme00520"
"5483","mtSSB","path:dme01100"
"5484","mtSSB","path:dme03030"
"5485","mtSSB","path:dme03430"
"5486","mtSSB","path:dme03440"
"5487","Mcm7","path:dme03030"
"5488","RfC3","path:dme03030"
"5489","RfC3","path:dme03410"
"5490","RfC3","path:dme03420"
"5491","RfC3","path:dme03430"
"5492","DNApol-alpha60","path:dme03030"
"5493","DNApol-alpha73","path:dme03030"
"5494","DNApol-delta","path:dme03030"
"5495","DNApol-delta","path:dme03410"
"5496","DNApol-delta","path:dme03420"
"5497","DNApol-delta","path:dme03430"
"5498","DNApol-delta","path:dme03440"
"5499","RfC38","path:dme03030"
"5500","RfC38","path:dme03410"
"5501","RfC38","path:dme03420"
"5502","RfC38","path:dme03430"
"5503","DNApol-alpha180","path:dme03030"
"5504","DNApol-epsilon255","path:dme03030"
"5505","DNApol-epsilon255","path:dme03410"
"5506","DNApol-epsilon255","path:dme03420"
"5507","DNApol-alpha50","path:dme03030"
"5508","Mcm2","path:dme03030"
"5509","CG8142","path:dme03030"
"5510","CG8142","path:dme03410"
"5511","CG8142","path:dme03420"
"5512","CG8142","path:dme03430"
"5513","Fen1","path:dme03030"
"5514","Fen1","path:dme03410"
"5515","Fen1","path:dme03450"
"5516","rnh1","path:dme03030"
"5517","PCNA","path:dme03030"
"5518","PCNA","path:dme03410"
"5519","PCNA","path:dme03420"
"5520","PCNA","path:dme03430"
"5521","RPA2","path:dme03030"
"5522","RPA2","path:dme03420"
"5523","RPA2","path:dme03430"
"5524","RPA2","path:dme03440"
"5525","RPA2","path:dme03460"
"5526","RpA-70","path:dme03030"
"5527","RpA-70","path:dme03420"
"5528","RpA-70","path:dme03430"
"5529","RpA-70","path:dme03440"
"5530","RpA-70","path:dme03460"
"5531","CG10077","path:dme03040"
"5532","tra2","path:dme03040"
"5533","x16","path:dme03040"
"5534","Rm62","path:dme03040"
"5535","CG10333","path:dme03040"
"5536","l(2)37Cb","path:dme03040"
"5537","SmD1","path:dme03040"
"5538","Sf3a2","path:dme03040"
"5539","mahe","path:dme03040"
"5540","B52","path:dme03040"
"5541","Dhx15","path:dme03040"
"5542","CG11586","path:dme03040"
"5543","PQBP1","path:dme03040"
"5544","CG11964","path:dme03040"
"5545","Sf3b5","path:dme03040"
"5546","hfp","path:dme03040"
"5547","c12.1","path:dme03040"
"5548","CG12343","path:dme03040"
"5549","SmD2","path:dme03040"
"5550","Hrb87F","path:dme03040"
"5551","Sf3b6","path:dme03040"
"5552","HnRNP-K","path:dme03040"
"5553","Cypl","path:dme03040"
"5554","Sf3b3","path:dme03040"
"5555","U2A","path:dme03040"
"5556","Slu7","path:dme03010"
"5557","Slu7","path:dme03040"
"5558","CG14443","path:dme03040"
