FBgn,Symbol,Fbab
FBgn0014133,5SrRNA:CR33432,FBab0045544
FBgn0033645,CG10646,FBab0045544
FBgn0015509,CG12531,FBab0045544
FBgn0039454,mRpS18B,FBab0045544
FBgn0013276,CG6738,FBab0045544
FBgn0039751,tRNA:Phe-GAA-1-3,FBab0045544
FBgn0039159,CG34221,FBab0045544
FBgn0035830,CG11788,FBab0045544
FBgn0039155,pug,FBab0045544
FBgn0085192,Spg7,FBab0045544
FBgn0020660,CG14377,FBab0045544
FBgn0035722,Den1,FBab0045544
FBgn0265829,CG42390,FBab0045544
FBgn0037130,mir-219,FBab0045544
FBgn0030872,Met,FBab0045544
FBgn0265879,Ilp3,FBab0045544
FBgn0030596,lncRNA:CR45383,FBab0045544
FBgn0051612,CG5273,FBab0045544
FBgn0262447,CG10730,FBab0045544
FBgn0262844,PolrMT,FBab0045544
FBgn0026079,CG8671,FBab0045544
FBgn0032291,Sfp77F,FBab0045544
FBgn0263512,Fdx1,FBab0045544
FBgn0263086,CG32599,FBab0045544
FBgn0264870,CG18327,FBab0045544
FBgn0259957,CG34040,FBab0045544
FBgn0037760,CG34256,FBab0045544
FBgn0037920,CG31161,FBab0045544
FBgn0267001,asRNA:CR45535,FBab0045544
FBgn0263505,CHMP2B,FBab0045544
FBgn0037979,CG14490,FBab0045544
FBgn0005640,CG7860,FBab0045544
FBgn0044011,CG4896,FBab0045544
FBgn0027790,Phyhd1,FBab0045544
FBgn0003961,Golgin104,FBab0045544
FBgn0050394,Mrtf,FBab0045544
FBgn0036583,scu,FBab0045544
FBgn0034817,CG30091,FBab0045544
FBgn0053514,cactin,FBab0045544
FBgn0259149,CG12984,FBab0045544
FBgn0035012,Galml2,FBab0045544
FBgn0051162,asRNA:CR43891,FBab0045544
FBgn0036015,lncRNA:CR44345,FBab0045544
FBgn0259922,Nt5b,FBab0045544
FBgn0022027,5SrRNA:CR33376,FBab0045544
FBgn0051643,lncRNA:CR44129,FBab0045544
FBgn0266709,RpS15Aa,FBab0045544
FBgn0000448,CG5111,FBab0045544
FBgn0035270,Irbp,FBab0045544
FBgn0266277,CG18528,FBab0045544
FBgn0263410,Mpped,FBab0045544
FBgn0289579,Tango6,FBab0045544
FBgn0263553,CG1924,FBab0045544
FBgn0053396,snoRNA:CD32a,FBab0045544
FBgn0050094,ppk,FBab0045544
FBgn0036528,CG2641,FBab0045544
FBgn0052262,CG31715,FBab0045544
FBgn0034331,Or94b,FBab0045544
FBgn0039266,CG13096,FBab0045544
FBgn0039154,CG7849,FBab0045544
FBgn0003250,CG17230,FBab0045544
FBgn0262025,CG15443,FBab0045544
FBgn0263260,CG33995,FBab0045544
FBgn0040679,CG9815,FBab0045544
FBgn0262374,asRNA:ASTR,FBab0045544
FBgn0011916,tra,FBab0045544
FBgn0086907,Dh44-R1,FBab0045544
FBgn0011695,FRG1,FBab0045547
FBgn0034267,Tab2,FBab0045547
FBgn0028514,Xxylt,FBab0045547
FBgn0028744,CG17770,FBab0045547
FBgn0263664,RpL10Ab,FBab0045547
FBgn0001989,CG10013,FBab0045547
FBgn0262567,lncRNA:CR44610,FBab0045547
FBgn0034057,CG10560,FBab0045547
FBgn0000241,CG43784,FBab0045547
FBgn0032638,snoRNA:CD5a,FBab0045547
FBgn0051070,Cyp1,FBab0045547
FBgn0039736,CG42512,FBab0045547
FBgn0289578,Gr97a,FBab0045547
FBgn0085225,sws,FBab0045547
FBgn0265059,CG5767,FBab0045547
FBgn0051892,COX7C,FBab0045547
FBgn0036157,lncRNA:CR45826,FBab0045547
FBgn0051410,alphaTub84D,FBab0045547
FBgn0259935,Syx4,FBab0045547
FBgn0085411,PolQ,FBab0045547
FBgn0025639,CG32246,FBab0045547
FBgn0037972,CG5043,FBab0045547
FBgn0040384,Elo68alpha,FBab0045547
FBgn0045487,lectin-21Cb,FBab0045547
FBgn0263520,mtgo,FBab0045547
FBgn0038737,lncRNA:CR43632,FBab0045764
FBgn0028427,firl,FBab0045764
FBgn0026573,CG3156,FBab0045764
FBgn0038163,CG3556,FBab0045764
FBgn0032911,CG31752,FBab0045764
FBgn0265696,narya,FBab0045764
FBgn0043799,Cog8,FBab0045764
FBgn0085482,Unr,FBab0045764
FBgn0032285,lncRNA:CR44319,FBab0045764
FBgn0029920,CG14515,FBab0045764
FBgn0039402,Trpm,FBab0045764
FBgn0266313,Cdlc2,FBab0045764
FBgn0035370,mir-972,FBab0045764
FBgn0013272,SrpRalpha,FBab0045764
FBgn0032322,mthl5,FBab0045764
FBgn0265575,CG31955,FBab0045764
FBgn0042129,CG18259,FBab0045764
FBgn0011774,GstE10,FBab0045764
FBgn0028573,lncRNA:CR45678,FBab0045764
FBgn0036688,Pdk,FBab0045764
FBgn0052359,lncRNA:CR46348,FBab0045764
FBgn0262858,CG14246,FBab0045764
FBgn0265188,Rbcn-3B,FBab0045764
FBgn0040805,Amy-p,FBab0045764
FBgn0263597,CG15641,FBab0045764
FBgn0035657,CG9308,FBab0045764
FBgn0027066,CG7251,FBab0045764
FBgn0267642,mir-7,FBab0045764
FBgn0036488,mirr,FBab0045764
FBgn0000594,CG13562,FBab0045764
FBgn0020767,lncRNA:CR43705,FBab0045764
FBgn0083960,Pura,FBab0045764
FBgn0266518,5SrRNA:CR33387,FBab0045764
FBgn0033828,mir-4968,FBab0045764
FBgn0032428,unk,FBab0045764
FBgn0013762,CG4928,FBab0045764
FBgn0034122,EMC5,FBab0045771
FBgn0037844,CG6978,FBab0045771
FBgn0267667,lncRNA:CR44642,FBab0045771
FBgn0039194,lncRNA:CR45419,FBab0045771
FBgn0050088,CG17141,FBab0045771
FBgn0038465,cos,FBab0045771
FBgn0263220,Gr59f,FBab0045771
FBgn0260944,CG13196,FBab0045771
FBgn0037085,CG34396,FBab0045771
FBgn0029526,tow,FBab0045771
FBgn0029504,RpS27,FBab0045771
FBgn0265962,Or65a,FBab0045771
FBgn0083940,Mcm5,FBab0045771
FBgn0017551,POSH,FBab0045771
FBgn0267525,Src64B,FBab0045771
FBgn0032956,CG42559,FBab0045771
FBgn0034474,Ppat-Dpck,FBab0045771
FBgn0028837,CG14662,FBab0045771
FBgn0082983,CG6753,FBab0045771
FBgn0036775,CG34445,FBab0045771
FBgn0020503,Tom,FBab0045771
FBgn0050160,sol,FBab0045771
FBgn0267176,CG32457,FBab0045771
FBgn0040670,CG8441,FBab0045771
FBgn0024555,Gadd45,FBab0045771
FBgn0263650,CG32187,FBab0045771
FBgn0051789,CG7031,FBab0045771
FBgn0263351,Bx42,FBab0045771
FBgn0265746,PolG1,FBab0045771
FBgn0000092,CG12607,FBab0045771
FBgn0015949,tef,FBab0045771
FBgn0002526,CG34164,FBab0045771
FBgn0032723,lncRNA:CR44739,FBab0045771
FBgn0027835,His2A:CG33814,FBab0045771
FBgn0026371,sturkopf,FBab0045771
FBgn0037139,lncRNA:CR46217,FBab0045771
FBgn0038302,OtopLa,FBab0045771
FBgn0011335,lncRNA:CR44717,FBab0045771
FBgn0040297,CG43204,FBab0045771
FBgn0032921,vis,FBab0045771
FBgn0037836,CG14655,FBab0045771
FBgn0265524,CG12194,FBab0045771
FBgn0259736,asRNA:CR44018,FBab0045771
FBgn0032010,clu,FBab0045771
FBgn0031426,Tes,FBab0045771
FBgn0267969,CG4927,FBab0045771
FBgn0261549,Sfp24F,FBab0045771
FBgn0029746,CG15023,FBab0045771
FBgn0038928,geko,FBab0045771
FBgn0010497,lncRNA:CR46061,FBab0045771
FBgn0034753,CG12896,FBab0045771
FBgn0287594,CG8562,FBab0045771
FBgn0031432,lncRNA:CR45277,FBab0045771
FBgn0036929,lncRNA:CR44456,FBab0045771
FBgn0035504,CG18234,FBab0045771
FBgn0050401,Cbp80,FBab0045771
FBgn0025582,Lip3,FBab0045771
FBgn0039656,5SrRNA:CR33375,FBab0045771
FBgn0265954,stj,FBab0045771
FBgn0029663,egl,FBab0045771
FBgn0039651,Sec24CD,FBab0045771
FBgn0000229,Cpr73D,FBab0045771
FBgn0053969,Gr98b,FBab0045771
FBgn0047334,asRNA:CR44509,FBab0045771
FBgn0028981,CG4362,FBab0045771
FBgn0262377,lncRNA:CR44608,FBab0045771
FBgn0052982,CG4701,FBab0045771
FBgn0028887,CheA86a,FBab0045771
FBgn0004841,CG1371,FBab0045771
FBgn0039111,CG13946,FBab0045771
FBgn0041627,Amy-d,FBab0045771
FBgn0052786,Tcs4,FBab0045771
FBgn0283652,lncRNA:CR44204,FBab0045771
FBgn0020616,CG12567,FBab0045771
FBgn0030001,gsb,FBab0045771
FBgn0027364,CG31760,FBab0045771
FBgn0263586,Spn75F,FBab0045771
FBgn0261523,lncRNA:CR45378,FBab0045771
FBgn0085228,Cdk1,FBab0045771
FBgn0052651,PIG-K,FBab0045771
FBgn0031283,asRNA:CR46068,FBab0045771
FBgn0035445,CG32706,FBab0045771
FBgn0052793,Ubr1,FBab0045771
FBgn0265985,prd1,FBab0045771
FBgn0265190,asRNA:CR45929,FBab0045771
FBgn0030746,Cpr,FBab0045771
FBgn0030280,CG30058,FBab0045771
FBgn0265589,CG13713,FBab0045771
FBgn0259960,PGAP2,FBab0045771
FBgn0034727,CG42372,FBab0045771
FBgn0031992,SPoCk,FBab0045771
FBgn0265345,sa,FBab0045771
FBgn0033164,asRNA:CR45396,FBab0045851
FBgn0263445,CG43742,FBab0045851
FBgn0004389,Tsp42A,FBab0045851
FBgn0263545,mys,FBab0045851
FBgn0024371,Cngl,FBab0045851
FBgn0267768,gce,FBab0045851
FBgn0262233,Elk,FBab0045851
FBgn0050428,upSET,FBab0045851
FBgn0264341,CR33629,FBab0045851
FBgn0035484,lncRNA:CR44745,FBab0045851
FBgn0259965,Gar1,FBab0045851
FBgn0023508,Rhp,FBab0045851
FBgn0034085,CG14883,FBab0045851
FBgn0032929,CG12535,FBab0045851
FBgn0031626,lncRNA:CR44066,FBab0045851
FBgn0003205,lncRNA:CR44951,FBab0045851
FBgn0034647,CG30036,FBab0045851
FBgn0286917,SkpA,FBab0045851
FBgn0051898,CG13024,FBab0045851
FBgn0037065,tRNA:Gln-CTG-1-1,FBab0045851
FBgn0037067,lncRNA:CR44212,FBab0045851
FBgn0051821,lama,FBab0045851
FBgn0031785,lncRNA:CR45221,FBab0045851
FBgn0033504,flip,FBab0045851
FBgn0267308,CG6428,FBab0045851
FBgn0050110,lncRNA:CR43879,FBab0045851
FBgn0266452,Snmp2,FBab0045851
FBgn0030320,CG43329,FBab0045851
FBgn0267695,ZnT35C,FBab0045851
FBgn0263536,CG30082,FBab0045851
FBgn0036489,RhoGAP16F,FBab0045851
FBgn0035148,CG8407,FBab0045851
FBgn0050385,ProtA,FBab0045851
FBgn0004463,CG10053,FBab0045851
FBgn0035499,CG15461,FBab0045851
FBgn0051166,Vamp7,FBab0045851
FBgn0263531,CG14424,FBab0045851
FBgn0054033,CG4594,FBab0045851
FBgn0264606,CG32182,FBab0045851
FBgn0052654,lncRNA:CR44411,FBab0045851
FBgn0039480,Start1,FBab0045851
FBgn0001087,ssp2,FBab0045851
FBgn0053523,rib,FBab0045851
FBgn0039053,IP3K1,FBab0045851
FBgn0035432,CG6484,FBab0045851
FBgn0022700,CG10214,FBab0045851
FBgn0033656,babos,FBab0045851
FBgn0050288,Pp4-19C,FBab0045851
FBgn0267163,tub,FBab0045851
FBgn0000120,Cyp6a23,FBab0045851
FBgn0032586,lncRNA:CR45939,FBab0045851
FBgn0053850,CG7789,FBab0045851
FBgn0034092,Cp15,FBab0045851
FBgn0039003,CG9289,FBab0045851
FBgn0019624,CG34169,FBab0045851
FBgn0260659,Apl,FBab0045851
FBgn0053626,lncRNA:CR44702,FBab0045851
FBgn0053246,CG13492,FBab0045851
FBgn0266832,lncRNA:CR45455,FBab0045851
FBgn0033215,lncRNA:CR46127,FBab0045851
FBgn0014340,CR43377,FBab0045851
FBgn0039237,lncRNA:CR44457,FBab0045851
FBgn0085361,CG8051,FBab0045851
FBgn0030960,l(3)04053,FBab0045851
FBgn0031937,Bmcp,FBab0045851
FBgn0003149,lncRNA:CR34047,FBab0045851
FBgn0263933,CG8569,FBab0045851
FBgn0266800,lncRNA:CR44593,FBab0045851
FBgn0266647,lncRNA:CR45918,FBab0045851
FBgn0261531,CG15027,FBab0045851
FBgn0002431,CG5280,FBab0045851
FBgn0265162,NaPi-T,FBab0045851
FBgn0031947,lncRNA:CR45014,FBab0045851
FBgn0266666,lncRNA:CR44143,FBab0045851
FBgn0031692,CR46027,FBab0045851
FBgn0015521,Trm7-32,FBab0045851
FBgn0031082,maf-S,FBab0045851
FBgn0266885,CG7017,FBab0045851
FBgn0034104,lncRNA:CR45476,FBab0045851
FBgn0032420,Polr2A,FBab0045851
FBgn0053923,Trhn,FBab0045851
FBgn0040780,Ptth,FBab0045851
FBgn0028694,ck,FBab0045851
FBgn0011948,CG43861,FBab0045851
FBgn0031455,axed,FBab0045851
FBgn0039523,ctrip,FBab0046234
FBgn0266428,C1GalTA,FBab0046234
FBgn0036016,CG42663,FBab0046234
FBgn0034998,Shab,FBab0046234
FBgn0033782,Zfrp8,FBab0046234
FBgn0002863,Df31,FBab0046234
FBgn0029708,bdg,FBab0046234
FBgn0262620,Gss1,FBab0046234
FBgn0032415,Socs36E,FBab0046234
FBgn0053454,lncRNA:CR45877,FBab0046234
FBgn0047205,5SrRNA:CR33400,FBab0046234
FBgn0266159,lncRNA:CR45506,FBab0046234
FBgn0043025,lncRNA:CR45173,FBab0046234
FBgn0012016,mRRF2,FBab0046234
FBgn0262409,nullo,FBab0046234
FBgn0039368,Vps45,FBab0046234
FBgn0036416,NimC4,FBab0046234
FBgn0035006,tadr,FBab0046234
FBgn0033471,rdgA,FBab0046234
FBgn0036131,CG13055,FBab0046234
FBgn0039387,Treh,FBab0046234
FBgn0004237,Rfk,FBab0046234
FBgn0051704,Mrgn1,FBab0046234
FBgn0032087,CG7910,FBab0046234
FBgn0045486,CG32201,FBab0046234
FBgn0038258,eIF3l,FBab0046234
FBgn0267223,CG17191,FBab0046234
FBgn0050364,CG42327,FBab0046234
FBgn0266231,DUBAI,FBab0046234
FBgn0038280,CG18745,FBab0046234
FBgn0033603,Tsf1,FBab0046234
FBgn0024975,Ist1,FBab0046234
FBgn0028707,dx,FBab0046234
FBgn0085202,pyx,FBab0046234
FBgn0265764,CG30284,FBab0046234
FBgn0267556,Atg12,FBab0046234
FBgn0264000,PLCXD,FBab0046558
FBgn0266732,CG11786,FBab0046558
FBgn0032051,mir-9374,FBab0046558
FBgn0004864,CG12898,FBab0046558
FBgn0035063,CG43167,FBab0046558
FBgn0053370,tank,FBab0046558
FBgn0037728,bw,FBab0046558
FBgn0052707,Takl2,FBab0046558
FBgn0035414,Polr2E,FBab0046558
FBgn0033983,CG31086,FBab0046558
FBgn0035956,cpb,FBab0046558
FBgn0262149,CG17929,FBab0046558
FBgn0027872,Cpr64Ad,FBab0046558
FBgn0038986,CG10621,FBab0046558
FBgn0052264,asRNA:CR17025,FBab0046558
FBgn0011566,Dhc16F,FBab0046558
FBgn0033688,Egm,FBab0046558
FBgn0267641,CG2871,FBab0046558
FBgn0037876,CG16739,FBab0046558
FBgn0014869,Dnali1,FBab0046558
FBgn0037137,CG9568,FBab0046558
FBgn0038102,jeb,FBab0046558
FBgn0033544,snoRNA:lola-c,FBab0046558
FBgn0028410,robo3,FBab0046558
FBgn0052528,lark,FBab0046558
FBgn0036405,CG42393,FBab0046558
FBgn0264944,lncRNA:CR44730,FBab0046558
FBgn0037443,isoQC,FBab0046558
FBgn0027932,Rpt6,FBab0046558
FBgn0265157,Cdk8,FBab0046558
FBgn0034826,CG30391,FBab0046558
FBgn0266033,Odj,FBab0046558
FBgn0263107,lncRNA:CR46336,FBab0046558
FBgn0020372,mat,FBab0046558
FBgn0267319,CG31213,FBab0046558
FBgn0036063,Art4,FBab0046558
FBgn0053508,tRNA:Ile-TAT-1-2,FBab0046558
FBgn0030304,CG10764,FBab0046558
FBgn0039655,bgm,FBab0046558
FBgn0263554,CG9067,FBab0046558
FBgn0001220,CG5339,FBab0046558
FBgn0020224,asRNA:CR44704,FBab0046558
FBgn0261553,tRNA:Gly-TCC-1-1,FBab0046558
FBgn0034820,CG44388,FBab0046558
FBgn0037949,smash,FBab0046558
FBgn0036290,bam,FBab0046558
FBgn0036941,Lkb1,FBab0046558
FBgn0250874,mge,FBab0046558
FBgn0031094,Klp59D,FBab0046558
FBgn0051956,Sbds,FBab0046558
FBgn0263613,Hrb27C,FBab0046558
FBgn0033483,Send1,FBab0046558
FBgn0034266,CG42809,FBab0046558
FBgn0013972,CG13012,FBab0046558
FBgn0035099,CG42366,FBab0046558
FBgn0004919,lncRNA:CR45511,FBab0046558
FBgn0266418,EMC6,FBab0046558
FBgn0267472,Psf2,FBab0046558
FBgn0085397,CG11889,FBab0046558
FBgn0050072,VhaAC45RP,FBab0046558
FBgn0267280,CG8435,FBab0046558
FBgn0033950,snoRNA:CD26b,FBab0046558
FBgn0044419,moi,FBab0046558
FBgn0015279,Ir54a,FBab0046558
FBgn0000317,lncRNA:CR45217,FBab0046558
FBgn0053895,qtc,FBab0046558
FBgn0264371,Drsl4,FBab0046558
FBgn0039703,CG13443,FBab0046558
FBgn0010300,Cox17,FBab0046558
FBgn0051840,LpR1,FBab0046558
FBgn0052086,CG4593,FBab0046558
FBgn0265314,CG18666,FBab0046558
FBgn0030572,Stam,FBab0046558
FBgn0037170,CG18469,FBab0034885
FBgn0016070,chk,FBab0034885
FBgn0286870,CG13113,FBab0034885
FBgn0011291,lncRNA:CR45461,FBab0034885
FBgn0284252,lncRNA:CR45646,FBab0034885
FBgn0038046,lncRNA:CR46529,FBab0034885
FBgn0011927,lncRNA:CR43652,FBab0034885
FBgn0039421,cnk,FBab0034885
FBgn0036300,LysC,FBab0034885
FBgn0033763,CG14185,FBab0034885
FBgn0286506,asRNA:CR43470,FBab0034885
FBgn0036135,sncRNA:765,FBab0034885
FBgn0040391,snoRNA:Psi18S-1820,FBab0034885
FBgn0030889,CG10650,FBab0034885
FBgn0030352,CG3894,FBab0034885
FBgn0263004,CG9040,FBab0034885
FBgn0085294,TRAM,FBab0034885
FBgn0263874,His3:CG33821,FBab0034885
FBgn0037963,lncRNA:CR46535,FBab0034885
FBgn0039241,CG15728,FBab0034885
FBgn0037030,lncRNA:CR45439,FBab0034885
FBgn0038054,CG5096,FBab0034885
FBgn0036575,CR34262,FBab0034885
FBgn0053476,Vlet,FBab0034885
FBgn0014023,CG33927,FBab0034885
FBgn0032938,CG3690,FBab0034885
FBgn0053463,lncRNA:CR44399,FBab0034885
FBgn0037754,snoRNA:CD10,FBab0034885
FBgn0038076,CG30275,FBab0034885
FBgn0032354,Tim8,FBab0034885
FBgn0032005,CG14106,FBab0034885
FBgn0040385,Oseg2,FBab0034885
FBgn0035978,Nanp,FBab0034885
FBgn0052865,Ugt305A1,FBab0034885
FBgn0029161,CG12288,FBab0034885
FBgn0039551,lovit,FBab0034885
FBgn0265994,asRNA:CR44907,FBab0034885
FBgn0039129,lncRNA:CR45792,FBab0034885
FBgn0265978,vig2,FBab0034885
FBgn0035140,CG13872,FBab0034885
FBgn0031460,CdGAPr,FBab0034885
FBgn0267453,lncRNA:CR44655,FBab0034885
FBgn0051613,His1:CG33849,FBab0034885
FBgn0264261,Obsc,FBab0034885
FBgn0266166,CG8112,FBab0034885
FBgn0040705,beta3GalTII,FBab0034885
FBgn0262571,nAChRalpha2,FBab0034885
FBgn0265543,snoRNA:CD53c,FBab0034885
FBgn0050371,His1:CG33837,FBab0034885
FBgn0259224,CG4716,FBab0034885
FBgn0054044,CG45086,FBab0034885
FBgn0029105,Bap170,FBab0034885
FBgn0032198,His4:CG33879,FBab0034885
FBgn0024887,SmD2,FBab0034885
FBgn0083015,CG34178,FBab0034885
FBgn0028689,CPT2,FBab0034885
FBgn0034545,CG8701,FBab0034885
FBgn0261067,snRNA:U11,FBab0034885
FBgn0003545,vito,FBab0034885
FBgn0065109,CG18635,FBab0034885
FBgn0265862,TotE,FBab0034885
FBgn0031711,CG10616,FBab0034885
FBgn0040842,lncRNA:TS3,FBab0034885
FBgn0264741,lncRNA:CR32111,FBab0034885
FBgn0266840,CG45676,FBab0034885
FBgn0051624,snoRNA:CD39b,FBab0034885
FBgn0005638,CG14610,FBab0034885
FBgn0036921,Sln,FBab0034885
FBgn0262389,GNBP2,FBab0034885
FBgn0036142,CG30046,FBab0034885
FBgn0025615,saturn,FBab0034885
FBgn0266311,Abp1,FBab0034885
FBgn0032901,CG14933,FBab0034885
FBgn0032487,CG1620,FBab0034885
FBgn0035733,l(2)k09848,FBab0034885
FBgn0034470,CG30015,FBab0034885
FBgn0050316,CG11367,FBab0034885
FBgn0037899,ninaB,FBab0034885
FBgn0264949,Atg18b,FBab0034885
FBgn0035907,asRNA:CR44690,FBab0034885
FBgn0003651,CG2127,FBab0034885
FBgn0004587,Kua,FBab0034885
FBgn0011976,Est17,FBab0034885
FBgn0261536,Tom70,FBab0034885
FBgn0265896,snRNA:U5:38ABb,FBab0034885
FBgn0036019,lncRNA:CR40053,FBab0034885
FBgn0035721,fw,FBab0034885
FBgn0264441,CR10032,FBab0034885
FBgn0035859,lncRNA:CR45109,FBab0034885
FBgn0267529,Zip99C,FBab0034885
FBgn0265017,MP1,FBab0034885
FBgn0267916,Tep3,FBab0034885
FBgn0038414,dan,FBab0034885
FBgn0260393,CG17768,FBab0034885
FBgn0264301,CG32202,FBab0034885
FBgn0032311,5SrRNA:CR33401,FBab0034885
FBgn0262036,hrm,FBab0034885
FBgn0263546,CG7611,FBab0034885
FBgn0266615,Tep2,FBab0034885
FBgn0033520,CG5773,FBab0034885
FBgn0036601,CG42724,FBab0034885
FBgn0011863,asRNA:CR46129,FBab0034885
FBgn0028943,CG46443,FBab0034885
FBgn0038471,TfIIS,FBab0034885
FBgn0037676,CG2983,FBab0034885
FBgn0263774,l(2)k05819,FBab0034885
FBgn0033135,CG9897,FBab0034885
FBgn0029799,CG9757,FBab0045180
FBgn0051370,CG12020,FBab0045180
FBgn0264874,CG11584,FBab0045180
FBgn0027568,CG6023,FBab0045180
FBgn0034822,Tsp39D,FBab0045180
FBgn0263483,lncRNA:CR45319,FBab0045180
FBgn0004552,CG34190,FBab0045180
FBgn0266593,CG32295,FBab0045180
FBgn0051380,Cpes,FBab0045180
FBgn0052449,CG7546,FBab0045180
FBgn0033984,lncRNA:CR45888,FBab0045180
FBgn0265671,CG5928,FBab0045180
FBgn0038450,mir-975,FBab0045180
FBgn0030582,Tcs5,FBab0045180
FBgn0022893,lncRNA:CR44993,FBab0045180
FBgn0036932,lncRNA:CR43274,FBab0045180
FBgn0052832,CG14143,FBab0045180
FBgn0036136,yrt,FBab0045180
FBgn0027107,lncRNA:CR43411,FBab0045180
FBgn0284408,mir-980,FBab0045180
FBgn0035871,asRNA:CR44137,FBab0045180
FBgn0264987,CG18324,FBab0045180
FBgn0033784,BG642312,FBab0045180
FBgn0262543,Ip6k,FBab0045180
FBgn0267070,mid,FBab0045180
FBgn0032170,Cpr47Eg,FBab0045180
FBgn0046793,lncRNA:CR45656,FBab0045180
FBgn0265429,lncRNA:CR44479,FBab0045180
FBgn0024277,veli,FBab0045180
FBgn0260718,CG10725,FBab0045180
FBgn0053467,CG15263,FBab0045180
FBgn0287610,CG10254,FBab0045180
FBgn0050065,Uxs,FBab0045180
FBgn0032684,CG3368,FBab0045180
FBgn0033716,tRNA:Ser-AGA-2-1,FBab0045180
FBgn0266162,CG33766,FBab0045180
FBgn0051774,lncRNA:CR44647,FBab0045180
FBgn0028879,CG14011,FBab0045180
FBgn0039290,DCAF12,FBab0045180
FBgn0036467,janA,FBab0045180
FBgn0053158,EMC4,FBab0045180
FBgn0052133,lncRNA:CR45181,FBab0045180
FBgn0036053,CG34309,FBab0045180
FBgn0052436,CG15756,FBab0045180
FBgn0013997,lncRNA:CR44902,FBab0045180
FBgn0037228,ord,FBab0045180
FBgn0263469,ps,FBab0045180
FBgn0032299,Drep2,FBab0045180
FBgn0284229,CG33061,FBab0045180
FBgn0052088,Idgf1,FBab0045180
FBgn0035287,CG14861,FBab0045180
FBgn0053680,snoRNA:CD62,FBab0045180
FBgn0013342,CG14763,FBab0045180
FBgn0052553,eIF2D,FBab0045180
FBgn0029955,lncRNA:CR43804,FBab0045180
FBgn0025838,Pdhb,FBab0045180
FBgn0262885,CG34251,FBab0045180
FBgn0042199,Rrp45,FBab0045180
FBgn0035718,disco,FBab0045180
FBgn0267680,ckn,FBab0045180
FBgn0263081,snoRNA:Psi28S-1175c,FBab0045180
FBgn0265373,Prosbeta4R1,FBab0045180
FBgn0024249,CG13310,FBab0045180
FBgn0287725,CG44250,FBab0045180
FBgn0261349,CG44194,FBab0045180
FBgn0027929,tRNA:Gly-TCC-2-2,FBab0045180
FBgn0032481,CG45493,FBab0045180
FBgn0005590,cocoon,FBab0038038
FBgn0029819,bc10,FBab0038038
FBgn0035488,arr,FBab0038038
FBgn0267737,Sfp96F,FBab0038038
FBgn0265810,Ugt36E1,FBab0038038
FBgn0266965,mir-289,FBab0038038
FBgn0036070,xit,FBab0038038
FBgn0051155,asRNA:CR44390,FBab0038038
FBgn0033573,CG10301,FBab0038038
FBgn0266151,Frl,FBab0038038
FBgn0035876,asRNA:CR46138,FBab0038038
FBgn0032000,CG34376,FBab0038038
FBgn0260745,CG33339,FBab0038038
FBgn0031213,asRNA:CR44416,FBab0038038
FBgn0264299,CG5151,FBab0038038
FBgn0037186,CG10376,FBab0038038
FBgn0047330,lncRNA:CR44217,FBab0038038
FBgn0051827,Cpr12A,FBab0038038
FBgn0032925,Dab,FBab0032921
FBgn0265464,CG42751,FBab0032921
FBgn0031719,Mlc-c,FBab0032921
FBgn0040843,lncRNA:CR43649,FBab0032921
FBgn0033449,Adck5,FBab0032921
FBgn0028700,Cog7,FBab0032921
FBgn0053198,Hexl,FBab0032921
FBgn0017572,CG6693,FBab0032921
FBgn0023215,TkR86C,FBab0032921
FBgn0265147,lncRNA:CR44790,FBab0032921
FBgn0035435,CG6788,FBab0032921
FBgn0032587,CG3611,FBab0032921
FBgn0262382,CG6149,FBab0032921
FBgn0039431,CG13887,FBab0032921
FBgn0265631,pyr,FBab0032921
FBgn0050145,Chi,FBab0032921
FBgn0002183,Cyp28d2,FBab0032921
FBgn0040794,CG17122,FBab0032921
FBgn0037520,CG2577,FBab0032921
FBgn0038585,lncRNA:CR44307,FBab0032921
FBgn0266648,lncRNA:CR44868,FBab0032921
FBgn0030082,CG3091,FBab0032921
FBgn0016715,CG1598,FBab0032921
FBgn0267298,CNBP,FBab0032921
FBgn0036450,CG15399,FBab0032921
FBgn0015805,lncRNA:CR44756,FBab0032921
FBgn0022740,lncRNA:CR44306,FBab0032921
FBgn0038018,Nulp1,FBab0032921
FBgn0039086,CG10126,FBab0032921
FBgn0037536,CG4629,FBab0032921
FBgn0033820,Crys,FBab0032921
FBgn0026196,Trf5,FBab0032921
FBgn0267662,Cpr51A,FBab0032921
FBgn0262838,msopa,FBab0032921
FBgn0037166,jhamt,FBab0032921
FBgn0266206,Cyp313a5,FBab0032921
FBgn0035591,CG33461,FBab0032921
FBgn0035101,nAChRbeta2,FBab0032921
FBgn0029137,mAcon1,FBab0032921
FBgn0267073,anchor,FBab0032921
FBgn0036654,sncRNA:641,FBab0032921
FBgn0037616,pzg,FBab0032921
FBgn0264710,asRNA:CR45623,FBab0032921
FBgn0050250,mRpL36,FBab0032921
FBgn0031286,CG7945,FBab0032921
FBgn0264830,AGO2,FBab0032921
FBgn0003140,GlnRS,FBab0032921
FBgn0053159,CG30114,FBab0032921
FBgn0263408,lncRNA:CR43620,FBab0032921
FBgn0037045,Nost,FBab0032921
FBgn0038134,CG3124,FBab0032921
FBgn0026386,Irc,FBab0032921
